-0.7577865092153944,-0.5483981316690354,0.7700583555184777,0.4425534573049419,-0.6592282435937565,1.5428011774157548,-2.7650003701634582,0.8159270845794895,-0.4386862813641397,0.05558708495999932,0.8061813121643261,-0.4213837329500514,-0.05644734243937312,0.871955697223972,-0.49214084711086703,-0.02925822634296065
-1.2877768714298048,-0.6588447483967852,0.8808884674431988,0.7689078699275637,-0.7014127152606054,1.0791554842773885,-2.7780392068604844,0.6340927621209717,-0.8045444113872495,0.10408244490311389,0.652533764229638,-0.8161271811294228,-0.005062578541569121,0.6869872782118362,-0.8886000249268042,0.050419057300557533
-0.9844321706254643,-0.7278738838516289,1.0147282911862012,0.9104175976099931,-0.7416797109425975,0.5909660985328556,-2.096568241842389,1.0579883461455741,-0.48166967578458575,0.3158344518341521,1.1555483424299673,-0.46242760158554463,0.24895204597024934,1.1327117872847525,-0.5614259060592776,0.2956605448590525
-1.0051409112619174,-0.7458981581092824,1.0703350947470474,0.8260486542762953,-1.3337962950663673,0.9552865356556414,-1.8691555900383767,0.8804044730864264,-0.6976213173273909,0.32798654805782895,0.9307855250829211,-0.7412514692664676,0.23673665825916224,0.916679226407569,-0.8070668393486025,0.3103908772894515
-0.6435049405179311,-0.8379370053824072,1.292378813793461,1.5846021538856323,-1.403975916112125,1.6064613801129994,-1.1692768555656565,0.7933468146544995,-0.13000314596375895,0.13503147891099138,0.805975113337506,-0.1675036631838156,0.024050471315103385,0.8429239484972004,-0.22353243805236778,0.09621583872211936
-1.1995729761263936,-0.7673738891396782,1.3648594060210468,1.1830826826566254,-0.5135000687446423,1.3337962950663673,-1.9393352110841344,0.817415099394475,-0.13699359436846925,0.17499230612570357,0.8445033554989895,-0.06907920733868012,0.08564261912475593,0.8539871306785007,-0.19664050938935107,0.07380754913273588
-1.4726215563699971,-0.6427379501239884,1.3219079439602552,0.9909515889739773,-0.928825367064618,1.23255356306593,-2.2676070996916127,0.633248653773055,-0.6815319225686425,0.13943848466080158,0.665985851505535,-0.671223869616301,0.03485154963045525,0.6725670716938839,-0.767394251318796,0.07497386928574634
-0.9552865356556414,-0.5434126941084079,1.3610244540513334,0.698728248881806,-1.6114468176736272,1.5075196192943903,-2.239611950312704,0.7473838509541907,-0.6396029998309707,0.18909257678823932,0.7458615867641993,-0.6690556581250415,0.07693756854563336,0.7749611499029657,-0.74354990743537,0.13753045943262654
-1.5036846673246769,-0.4628787027444236,1.336864256642138,1.3188399823844845,-1.6965827514012677,0.6649806715483269,-2.186306117933686,0.768002250265617,-0.7635889819502177,0.12180755339091237,0.817222201791454,-0.7974783191537487,0.02536652540831239,0.8473554316035082,-0.8432068364158695,0.1078746059025272
-1.2973642513540886,-0.3378592685317624,1.4695535947942264,1.5205584559914165,-1.9807526923570404,1.5892040962492886,-1.458432234082057,0.5970492208292305,-0.6408729976975023,0.01887482384475054,0.5904900624377962,-0.6841363865462937,-0.08796564589718806,0.6072221149303142,-0.7489880804059028,-0.020322015529289618
-1.525543893552044,-0.3390097541226764,1.6455778902040776,1.0829904362471021,-1.496398258582221,1.3257428959299689,-2.322063417661545,0.5980509574723725,-0.7284549017462909,0.06918982807863139,0.6149197355016738,-0.7280177024357818,-0.03995657598893083,0.6397376548480211,-0.8127826189367449,0.004029514774669327
-1.5512380717491248,-0.3359417925469056,1.6574662413101895,0.960271973216269,-1.6041604089311714,1.2145292888082764,-2.323213903252459,0.5577735053366851,-0.8609371499779848,0.11930714660105071,0.5814858980457753,-0.8792808951676613,0.012892188009789245,0.5945984161881986,-0.9563879285492847,0.0696589594853218
-1.6359905102797938,-0.20286895919784598,1.5880536106583745,1.0346700414287116,-1.6459613854010489,1.0223981951256282,-2.27527700363104,0.5307891051724046,-0.9048685345452053,0.022712887740697255,0.5672921043806926,-0.9185229734399106,-0.07936873361224843,0.5723535638078543,-0.9975741997060893,-0.022662327545167796
-1.6490293469768198,-0.34246121089541864,1.6440439094161923,1.3545050357028203,-1.4737720419609113,1.2789564818994636,-2.376903230828449,0.5732707971004668,-0.6714780374067157,0.04032996928303966,0.5850699845930042,-0.6700676551060318,-0.07051759800536941,0.6268956759620591,-0.7469264913307256,-0.0249329775493132
-1.6148982744463694,-0.4061214135926633,1.7096215880982937,1.5167235040217029,-1.3617914444452761,1.368310862793789,-2.325131379237316,0.6109031727805017,-0.5126805068482145,0.06296009178135185,0.6151699995391577,-0.5036474800755828,-0.049228379778282774,0.675532253984758,-0.5711360677307316,-0.009591632798201993
-1.5389662254460414,-0.171422353046195,1.5681118604158641,1.5213254463853592,-1.912874042493111,0.8950777897311389,-1.6977332369921816,0.7731695276946197,-0.6299969245174356,0.021323371902257367,0.830784821387486,-0.6332535572400684,-0.07314544225027353,0.838118937055889,-0.7142147104996327,-0.016346468559403582
-1.5899710866432313,-0.16605342028859604,1.5984079809766012,1.4871943738549087,-2.383806144373933,0.85289331806429,-1.6973497417952104,0.7330485881015012,-0.8139182888615955,0.1618045319343321,0.7948755929405373,-0.8603090280845305,0.08063360643722758,0.8006175852069456,-0.9047073911945259,0.1691150298900279
-1.2935292993843752,-0.16183497312191114,1.5477866149763824,1.2954467753692318,-2.579005199632352,1.055762277262136,-1.6674371164314448,0.8131330611855322,-0.7934359487873559,0.1816435355320162,0.8594112332076669,-0.858949691832368,0.10295913003741125,0.8714356142407212,-0.8889903513893243,0.19687227548183708
-1.5086701048853044,-0.3378592685317624,1.631772063113109,1.602626428143286,-2.5506265550564717,1.0457914021408807,-1.5021506865367915,0.7696095703691076,-0.7549436550582176,0.3300616723525005,0.8350374414050857,-0.8198469854125514,0.2656542482166331,0.8344970162154502,-0.8427693731205717,0.3641764193571754
-1.1470341341413182,-0.09625729443980971,1.4795244699154815,1.3924710602029844,-2.6438158879205105,0.6005534784571395,-1.522475931976273,1.1112929225798838,-0.4099637437759842,0.16091468560759933,1.1979802679165583,-0.42770122139581024,0.08850239010073274,1.217893079143144,-0.45808463703489966,0.18464110718401827
-1.2620826932327243,-0.08628641931855452,1.4868108786579373,1.310786583248086,-2.4539857654196906,0.9871166370042638,-1.4622671860517706,0.8519961481030224,-0.711650561140914,0.04499941553148986,0.9087896805741081,-0.7529922983214532,-0.04233540050110742,0.9101341723149359,-0.8080726474292002,0.039169641595621314
-0.6289321230330196,-0.18522818013716372,1.6605342028859604,1.9577429805387594,-2.4677915925106593,2.004145899372293,-0.9825146946406075,0.9010190616750838,-0.03992545480652909,0.18827803381914007,0.9684187851139594,-0.08181618574729099,0.10343632125959948,0.979319597180028,-0.12474767051095692,0.19446599128144165
-0.7374612637759127,-0.2515728492132078,1.641742938234364,1.716524501643778,-2.526082862450305,1.922844917614366,-0.9805972186557508,0.9164105162443821,-0.2317897119490211,0.25106174963756633,0.9728801517114145,-0.29971253534299147,0.17297492701151487,0.9535253255456768,-0.34727989436372275,0.2603397221488596
-0.8410049669581781,-0.3765922834258691,1.7299468335377755,1.7341652807044603,-2.6112187961779454,1.893315787447572,-1.0174127575650007,0.8916544408137328,-0.30638589957869167,0.4092603624386945,0.9805424661493282,-0.35911736120481474,0.3600595961606876,0.9420208040431908,-0.39901213715473915,0.44734679212217326
-1.0799224746713312,-0.5434126941084079,1.8626361716898636,1.7813351899319367,-2.518412958510878,1.8269711183715278,-1.0193302335498575,0.8075525698311427,-0.4057649755889292,0.5330785340857177,0.8885826504517341,-0.47360960595750246,0.4925171851733678,0.8334437026730315,-0.512262058778472,0.5704896405859285
