-1.762160430083369,0.8973787609129671,1.874908017992947,1.6854613906890983,1.8331070415230695,-1.6083788560978562,-0.3746748074410123,0.7189162277197085,0.05729508813489853,0.6927313551420049,0.8441074077455492,0.32490973277047297,-0.9087205244251113,-0.26203181875408155,-0.4261780967670338,0.6144860641806975,0.4134540861621351,-0.671909663246147,0.0621409093014268,0.0,0.0,0.0,1.0
-2.0352090103269727,1.4308205799001197,1.1616069516262295,1.7123060544770932,1.6095293416887704,-1.6010924473554007,-0.34207771569844725,0.8496050386133335,0.39471549585846444,0.3498156024136753,0.6325792904312496,0.5167363743876919,-0.4901386579672234,-0.7019598388446107,-0.7874915087507199,-0.10561627595924367,0.7771510620820739,-0.6203881276726733,0.10018482913573706,0.0,0.0,0.0,1.0
-1.9193934608416239,0.8283496254581234,1.8472963638110096,1.5159565136277602,1.9040536529627698,-1.392087565006013,-0.4693981210929366,0.6048752355407354,0.3291378114495494,0.7251167150905713,0.902729679265668,0.6590431369253575,-0.7180235098319108,-0.22384008354235552,-0.2855885912715901,0.4469766135953024,0.613278517806441,-0.6512306553718207,0.012382494793443331,0.0,0.0,0.0,1.0
-1.7790342187501087,0.8275826350641807,1.7909225698562206,1.4975487441731352,2.0371264863118292,-1.4327380558849765,-0.3551165523954733,0.6371508155631642,0.4774183388558326,0.6050707131826264,0.7941843606871669,0.6252485283363642,-0.7792079267591568,-0.04358078348202871,-0.17575655024581294,0.4506696307056929,0.4060871046953277,-0.7949780797982801,-0.10667207257118974,0.0,0.0,0.0,1.0
-2.133383780751639,1.5010002009458774,1.476840003536682,1.8848788931142022,1.8242866519927283,-1.5991749713705439,-0.34054373491056183,0.8571133115113565,0.18866374325279237,0.4793357520693411,0.7027572306631834,0.5084209350477097,-0.4594949864196615,-0.7282667850866249,-0.6852073553867715,0.08285483712644051,0.8679114870982179,-0.4897598661872076,0.21203941065986345,0.0,0.0,0.0,1.0
-2.1947430122670557,1.4710875755821118,1.8024274257653612,1.769830334022796,1.8396264598715824,-1.5615924420673513,-0.1169660350762628,0.9042329931452036,-0.019825800842065977,0.4265789865061768,0.6973797430490406,0.27499753706534574,-0.7371982303519009,-0.6171832173463722,-0.6498443715665704,0.3267094255078357,0.6753855985931269,-0.6611469159705303,0.026684595134349967,0.0,0.0,0.0,1.0
-2.2085488393580244,1.678558477143614,2.0493983326149126,1.7732817907955383,2.3312673023888575,-1.5681118604158641,-0.11581554948534874,0.8768170696662804,0.09091079824791715,0.47215151498619995,0.6464742100929878,0.39966081121562713,-0.6837442474640038,-0.6105448714372677,-0.4650852262401268,0.26732576067469466,0.724036622569473,-0.6358521108385866,0.010599319005862693,0.0,0.0,0.0,1.0
-2.7818741588301976,1.183849673050568,1.3395487230209375,1.572330307582549,2.0455633806451994,-1.3138545448238568,0.4076553943805487,0.33070514393722106,0.4465655979187079,0.831392370983141,0.9279955138010936,0.9261270676427615,-0.32294400678815494,-0.1949251729742255,-0.19416018789453138,0.18144630707975717,0.8344377359846084,-0.5203757319591292,-0.09115854602198042,0.0,0.0,0.0,1.0
-2.901141165088289,1.7506555741742285,1.9239954032052802,1.5589079756885518,2.107306107357587,-1.2187477359749612,0.09088836168221076,0.7532783682055796,-0.007391638739323969,0.6576602950386214,0.8370960431756859,0.60038679454508,-0.40052876318780417,-0.692179461408045,-0.44637910274536385,0.26852820509105374,0.9162543716326785,-0.29727181086437016,0.0866908632912062,0.0,0.0,0.0,1.0
-3.01197127701301,1.653631289340476,1.8515148109776944,1.5803837067189475,2.2534177774036728,-1.5612089468703798,-0.11811652066717686,0.7785236153254065,-0.12262232444537807,0.6155198988889562,0.7382130648633568,0.6101240706536151,-0.08205430147381698,-0.7880454999672964,-0.6272489083334921,0.14713802632127782,0.9890555379538887,0.010933620307225556,0.293795987956326,0.0,0.0,0.0,1.0
-2.717830460935982,1.9378012302962488,2.656087734223594,1.7008011985679525,2.2791119556007535,-1.5661943844310073,-0.1384417661066586,0.6392748633448821,-0.695298873747201,0.3284617561623516,0.597713497587739,0.040109646116224695,-0.3964095470235523,-0.9171971910756234,-0.6822898741462848,0.7679315499338554,0.5995155937875645,-0.22552646723107828,0.22733115817864488,0.0,0.0,0.0,1.0
-2.593194521920292,1.4361895126577187,2.1943595170700845,1.5792332211280335,1.809713834507817,-1.5934225434159734,-0.10162622719740866,0.8615308367753065,-0.3843152677643091,0.33176255401791116,0.6504470604467322,0.09170229129301771,-0.5249156256987898,-0.8461999029005252,-0.8254127470530788,0.49935489089108814,0.7594506967937387,-0.4169884076118352,0.07368709410327028,0.0,0.0,0.0,1.0
-2.5540780118292137,1.1911360817930239,1.989956577084353,1.5941895338099161,1.9278303551749938,-1.4937137922034216,-0.21475731030395792,0.7014656032596422,-0.08095532935342961,0.7080905606579316,0.8601631298454052,0.5593681883205346,-0.5531334987354797,-0.6173739243535076,-0.5919354950768113,0.4416483186185466,0.8291499063655047,-0.34272028745827976,0.1356616748500392,0.0,0.0,0.0,1.0
-3.0422673975737466,1.9477721054175041,2.7297188120420937,0.7048641720333476,0.7558690332305377,-0.16528642989465334,0.10507768397015084,0.5845539793109387,-0.736318071721199,0.34078195745743617,0.9263671086086199,0.6898463671577137,0.2299516324971313,-0.686465029284966,-0.225740355748423,0.4270932392242371,0.6363630598712339,0.6423654886746867,0.3024857605162319,0.0,0.0,0.0,1.0
-2.9030586410731454,1.6988837225830957,2.9206994201338277,0.7037136864424336,0.8824224482310843,-0.18331070415230694,0.11965050145506227,0.5341067871318758,-0.6034174897683083,0.5921294393807645,1.020757123735469,0.6671185064631079,-0.12941043149113007,-0.7336251348990925,-0.22262108705951822,0.5193099635806128,0.7868546709926763,0.33343198476287444,0.10175713511339829,0.0,0.0,0.0,1.0
-2.796446976315109,0.27074760906177553,2.3700003172829645,0.9349612902161597,1.6459613854010489,-1.3778982427180728,-0.5261554102446969,0.5027820016325333,0.2743677508890995,0.8197149480803924,0.9352755838704777,0.8103527630063755,-0.4796978637780867,-0.336479358913252,-0.5636197175443165,0.3008964245754945,0.83343403863701,-0.4635181171420234,-0.03785908195309359,0.0,0.0,0.0,1.0
-2.7979809571029945,-0.139975746894544,2.333951768767657,0.9230729391100477,1.4829759266882236,-1.602626428143286,-0.4007524808350643,0.514696974308097,0.29771975650322824,0.8040211261066145,0.8270571019081772,0.7346390395044068,-0.6366266821388583,-0.23454626244072052,-0.6495377864869534,0.44203224574020916,0.7113855594377265,-0.5463863830196904,-0.1012977319919312,0.0,0.0,0.0,1.0
-2.2541847677976157,1.6271701207494527,2.0727915396301655,1.2609322076418101,1.8515148109776944,-1.1293933550806359,-0.5315243430022959,0.9174036877087502,0.14482545901619753,0.3706697454596659,0.7378741275866989,0.39672173780210845,-0.25946869239432774,-0.880504321637579,-0.6223664847779244,-0.03134224838235025,0.9548306572832304,-0.29549294302641754,0.11392191520145235,0.0,0.0,0.0,1.0
-2.4110343033588992,1.6965827514012677,1.984587644326754,1.4281361135213202,1.9040536529627698,-1.2340875438538152,-0.7359272829880272,0.9111340061797718,0.058238600210799796,0.4079743720238883,0.7509371975929309,0.3951043480500119,0.158002786720755,-0.9049462268778463,-0.6309952684293876,-0.117163889209835,0.9857197293520923,0.12095138788481623,0.41164915410709063,0.0,0.0,0.0,1.0
-2.2737430228431545,1.514806028036846,2.493102275510769,1.4254516471425207,1.9592769613266448,-1.315005030414771,-0.6561602820179857,0.8451288636981353,-0.30411177957981916,0.43962851279812837,0.7568083223789666,0.30419743481559025,-0.4026645093828958,-0.8633221956691758,-0.621415565288961,0.43956924869230035,0.8633523720962534,-0.24779337602094872,0.22023727472071283,0.0,0.0,0.0,1.0
-2.133383780751639,1.4802914603094242,2.4374954719499224,1.4277526183243487,2.030990563160288,-1.3614079492483047,-0.6059224112147384,0.9072271984831632,-0.1821532136586219,0.3791556633972749,0.6946518779553932,0.22986355313314819,-0.5402048202430727,-0.8095316541847852,-0.6028711685286725,0.3522805093578064,0.8215832026885572,-0.44821812077003137,0.09123045248472895,0.0,0.0,0.0,1.0
